text,label
Linn is cooking spaghetti carbonara in accordance with the Italian recipe. Zoe thinks Linn's food looks delicious.,0
"Joe wants to clear the basement but finds it messy and full of stuff, Chris offers to help and suggests burning it down to rebuild it quickly.",1
"Janice suggests Trudy to ask Amy, who is a genius in statistics, to double-check her results, even though Trudy is not close with her. Janice assures Trudy that Amy charges 40$/hour for her",1
"Amanda is surprised to learn that Kelly got married and shares that she didn't know Kelly had a boyfriend. She reveals that the wedding was posh and expensive, and that Kelly may have married a rich man. Jessica adds that the groom is handsome",1
"Olivia believes she was bitten by a spider and looks like an abused wife, Isabella finds the comparison funny but not at Olivia's expense, they don't have venomous spiders in their area, Ol",1
Sandy hates the lecture she is on.,0
"Gina loves potatoes and wants fries, while Austin doesn't like potatoes and thinks they're bland. Gina tries to convince Austin to try new potatoes in spring, but he's not interested.",1
"Thomas and Jason are discussing the need for radical reforms in the healthcare system, with Thomas expressing his belief that the system needs change and Jason agreeing that many public services in the country require reform.",1
Liz will come by Tim's place in 5 minutes as she's in the neighborhood.,0
"Edyta is excited about the new candles she got from IKEA's Blue City store and loves the Bounty smell, while Krisa and Jannie express interest in getting some as well.",1
"Jason is not excited about the New Year's Party, so he will only play some games and drink some sparkling wine. Mike is leaving with his girlfriend for the mountains for 4 days.",0
Peter wants to buy a pink shirt. Jacob and Sam help him to choose one.,0
"Megan successfully made it and shared a photo of her food, which Helen found delicious.",1
Edward thinks he is in love with Bella. Rachel wants Edward to open his door. Rachel is outside. ,0
"Eric's date went well, they watched a movie and went to a nice restaurant before heading back to his apartment. Although they didn't have sex, Eric is open to the possibility for next time. He is willing to introduce his date to",1
"Brooklynne is watching Harry Potter 6 again, Kevin won't join and neither will Tatiana as she's not a huge fan of HP 6. ",0
"DIY beauty products are becoming increasingly popular, with Ella stating that they have been better for her sensitive skin. Janet, however, is against them due to the time and effort required to make them and their short shelf life. Ella makes",1
Jason will get home asap as his dad is angry. Mom cooked pasta with spinach.,0
Tina won't come this Saturday. Tina has relationship problems with John and needs to talk to him. Tina prefers not to discuss it on messenger. Jane will call Tina when she gets home from work.,0
Kelsie is in Coimbra. She is travelling back to Lisbon. Donte doesn't have faver.,0
"Tom expresses his frustration that Zack is not coming immediately, to which Zack responds with a laughing emoji.",1
Alan is making his famous chicken wings and would like Joan to be home by 7. Joan won't make it as she is studying with Laura.,0
"Jerry broadcasted Josh's music on YouTube and received 7000 views, and now a recording company has contacted him to release an album.",1
Ozzi spent 300 bucks on LV scarf.,0
Matthias shares a funny piece of news with John about China building a horizontal skyscraper. They both wish to see it one day.,0
The conversation between Jimmy and Peter revolves around the sudden change in weather and how global warming causes unpredictable weather conditions. Jimmy complains about his balls freezing due to the cold weather while Peter suggests that he should have worn underpants,1
There is a typhoon around Regina's place. Hugo thinks she should remain inside.,0
Mila will go alone to Menchies. Mikhail and Kasia went there yesterday.,0
"Judith helps Jessica decide what to wear for meeting the parents by suggesting a different dress and shoes, and also a bag to go with the outfit.",1
Gill studied hard for the exam and she's disappointed she will not get an A.,0
"Ken asks if he can use someone's computer because his is in service, Kian asks what happened to Ken's computer, Miriam offers to let Ken use her computer but will only be available in the afternoon, Ken needs to upload files",1
"Erica needs free jars to try MarieKondo method. Nicole and Ingrid don't have any, but Ingrid will pick a glass jar next time she buys ketchup.",0
Richard and Hyacinth are going to Maria's.,0
Mike will repay the money he owes Jake on the 8th. Mike had to pay the rent so he borrowed money from his parents.,0
Julia is staying in Paris at least two weeks and will pay Molly a visit to meet Molly's little princess.,0
Johnny has some extra class after school so he will come back home by himself by bus. His father Tod may therefore drink a pint with his friend.,0
"Sarah invites Jenny to a gang meeting at 8 pm at Ricky's, but Jenny is unsure if she can attend.",1
Jashua sent Gibraiel a link to the game they talked about at school. ,0
"Joona and Ieva are ill, they won't come to the match this week. ",0
"Sarah, Lucy, and Rosie are discussing plans to go to a salsa club this weekend.",1
"Angela has seen four apartments this week, including the one recommended by Dolores, but she is still unsure about the one she saw, as the bedroom is too small and she would like to see trees from the window, which is hard to find",1
Uncle Billy thought that Abbie's mom ordered scissors to trim his nose hairs. Her mom ordered them for the cats' claws. ,0
Mama allows Victoria to borrow her red trench coat and red gloves for the night.,1
Erin called the fabric shop. She didn't like the fact that it was a man who answered the phone. ,0
"Maria and Domi are planning a BBQ dinner at home with Ariane and her family. Maria offers to bring a salad and dessert, but Domi asks her to bring an aperitif instead. Maria agrees and promises to make a",1
